Date,Scaled_BetaHL_Pred
2014-03-25,1.8917112
2014-03-26,1.9368134
2014-03-27,1.9819157
2014-03-28,2.0044668
2014-03-29,2.0044668
2014-03-30,2.0495691
2014-03-31,2.0721202
2014-04-01,2.1172225
2014-04-02,2.1172225
2014-04-03,2.1397736
2014-04-04,2.1397736
2014-04-05,2.184876
2014-04-06,2.184876
2014-04-07,2.184876
2014-04-08,2.184876
2014-04-09,2.184876
2014-04-10,2.184876
2014-04-11,2.184876
2014-04-12,2.184876
2014-04-13,2.184876
2014-04-14,2.184876
2014-04-15,2.184876
2014-04-16,2.184876
2014-04-17,2.184876
2014-04-18,2.229978
2014-04-19,2.184876
2014-04-20,2.1397736
2014-04-21,2.1397736
2014-04-22,2.1172225
2014-04-23,2.1172225
2014-04-24,2.0721202
2014-04-25,2.0495691
2014-04-26,2.0495691
2014-04-27,2.0495691
2014-04-28,2.0044668
2014-04-29,2.0044668
2014-04-30,2.0044668
2014-05-01,1.9819157
2014-05-02,1.9819157
2014-05-03,1.9819157
2014-05-04,1.9819157
2014-05-05,1.9819157
2014-05-06,1.9819157
2014-05-07,1.9819157
2014-05-08,1.9819157
2014-05-09,1.9819157
2014-05-10,1.9819157
2014-05-11,2.0044668
2014-05-12,2.0044668
2014-05-13,2.0044668
2014-05-14,2.0044668
2014-05-15,2.0044668
2014-05-16,2.0044668
2014-05-17,2.0044668
2014-05-18,1.9819157
2014-05-19,1.9819157
2014-05-20,1.9819157
2014-05-21,1.9368134
2014-05-22,1.9368134
2014-05-23,1.9368134
2014-05-24,1.9368134
2014-05-25,1.8917112
2014-05-26,1.8917112
2014-05-27,1.8917112
2014-05-28,1.8917112
2014-05-29,1.8917112
2014-05-30,1.8917112
2014-05-31,1.9819157
2014-06-01,2.1172225
2014-06-02,2.2525294
2014-06-03,2.365285
2014-06-04,2.5005918
2014-06-05,2.6133475
2014-06-06,2.6810007
2014-06-07,2.7712054
2014-06-08,2.8839612
2014-06-09,2.9516144
2014-06-10,3.019268
2014-06-11,3.0869212
2014-06-12,3.177126
2014-06-13,3.244779
2014-06-14,3.2673304
2014-06-15,3.2673304
2014-06-16,3.3124328
2014-06-17,3.3349838
2014-06-18,3.380086
2014-06-19,3.380086
2014-06-20,3.380086
2014-06-21,3.4251883
2014-06-22,3.4251883
2014-06-23,3.4477396
2014-06-24,3.4477396
2014-06-25,3.4477396
2014-06-26,3.4928417
2014-06-27,3.4928417
2014-06-28,3.5153928
2014-06-29,3.5830462
2014-06-30,3.6506996
2014-07-01,3.695802
2014-07-02,3.7409043
2014-07-03,3.8085577
2014-07-04,3.8311088
2014-07-05,3.8762112
2014-07-06,3.8987622
2014-07-07,3.9438643
2014-07-08,3.9664154
2014-07-09,4.0115175
2014-07-10,4.05662
2014-07-11,4.05662
2014-07-12,4.079171
2014-07-13,4.079171
2014-07-14,4.079171
2014-07-15,4.05662
2014-07-16,4.05662
2014-07-17,4.05662
2014-07-18,4.05662
2014-07-19,4.05662
2014-07-20,4.05662
2014-07-21,4.05662
2014-07-22,4.05662
2014-07-23,4.05662
2014-07-24,4.05662
2014-07-25,4.05662
2014-07-26,4.05662
2014-07-27,4.079171
2014-07-28,4.079171
2014-07-29,4.1242733
2014-07-30,4.146825
2014-07-31,4.146825
2014-08-01,4.191927
2014-08-02,4.191927
2014-08-03,4.214478
2014-08-04,4.214478
2014-08-05,4.214478
2014-08-06,4.2595806
2014-08-07,4.2595806
2014-08-08,4.2595806
2014-08-09,4.3046827
2014-08-10,4.372336
2014-08-11,4.439989
2014-08-12,4.4625406
2014-08-13,4.5076427
2014-08-14,4.5752964
2014-08-15,4.6203985
2014-08-16,4.6429496
2014-08-17,4.688052
2014-08-18,4.710603
2014-08-19,4.7557054
2014-08-20,4.7782564
2014-08-21,4.7782564
2014-08-22,4.8233585
2014-08-23,4.84591
2014-08-24,4.84591
2014-08-25,4.84591
2014-08-26,4.84591
2014-08-27,4.891012
2014-08-28,4.891012
2014-08-29,4.891012
2014-08-30,4.891012
2014-08-31,4.9361143
2014-09-01,4.9361143
2014-09-02,4.9361143
2014-09-03,4.9361143
2014-09-04,4.9361143
2014-09-05,4.9361143
2014-09-06,4.9361143
2014-09-07,4.891012
2014-09-08,4.84591
2014-09-09,4.84591
2014-09-10,4.8233585
2014-09-11,4.8233585
2014-09-12,4.7782564
2014-09-13,4.7782564
2014-09-14,4.7782564
2014-09-15,4.7557054
2014-09-16,4.7557054
2014-09-17,4.710603
2014-09-18,4.710603
2014-09-19,4.710603
2014-09-20,4.710603
2014-09-21,4.7557054
2014-09-22,4.7557054
2014-09-23,4.7782564
2014-09-24,4.7782564
2014-09-25,4.7782564
2014-09-26,4.7782564
2014-09-27,4.8233585
2014-09-28,4.8233585
2014-09-29,4.84591
2014-09-30,4.84591
2014-10-01,4.84591
2014-10-02,4.84591
2014-10-03,4.891012
2014-10-04,4.891012
2014-10-05,4.891012
2014-10-06,4.891012
2014-10-07,4.891012
