Date,Scaled_BetaHL_Pred
2013-09-25,7.9891205
2013-09-26,8.383666
2013-09-27,8.737221
2013-09-28,9.059006
2013-09-29,9.349023
2013-09-30,9.6134205
2013-10-01,9.853222
2013-10-02,10.072528
2013-10-03,10.271338
2013-10-04,10.452727
2013-10-05,10.88519
2013-10-06,11.513389
2013-10-07,12.061654
2013-10-08,12.540234
2013-10-09,12.962449
2013-10-10,13.336498
2013-10-11,13.667507
2013-10-12,13.962648
2013-10-13,14.22807
2013-10-14,14.464797
2013-10-15,14.67898
2013-10-16,14.869592
2013-10-17,15.042782
2013-10-18,15.200601
2013-10-19,15.170881
2013-10-20,14.970021
2013-10-21,14.778385
2013-10-22,14.592896
2013-10-23,14.415608
2013-10-24,14.246517
2013-10-25,14.083573
2013-10-26,13.929854
2013-10-27,13.782285
2013-10-28,13.642913
2013-10-29,13.510714
2013-10-30,13.384665
2013-10-31,13.265788
2013-11-01,13.153061
2013-11-02,12.929655
2013-11-03,12.594547
2013-11-04,12.269687
2013-11-05,11.955075
2013-11-06,11.653786
2013-11-07,11.360695
2013-11-08,11.080926
2013-11-09,10.81038
2013-11-10,10.554181
2013-11-11,10.309256
2013-11-12,10.073553
2013-11-13,9.850147
2013-11-14,9.638015
2013-11-15,9.436131
2013-11-16,9.229121
2013-11-17,9.019039
2013-11-18,8.819204
2013-11-19,8.6285925
2013-11-20,8.449253
2013-11-21,8.279137
2013-11-22,8.120294
2013-11-23,7.9696493
2013-11-24,7.8251534
2013-11-25,7.692955
2013-11-26,7.56588
2013-11-27,7.4480286
2013-11-28,7.3353014
2013-11-29,7.2328215
2013-11-30,7.0606565
2013-12-01,6.8259783
2013-12-02,6.6025734
2013-12-03,6.390441
2013-12-04,6.1916304
2013-12-05,6.003068
2013-12-06,5.825779
2013-12-07,5.6566877
2013-12-08,5.499894
2013-12-09,5.352324
2013-12-10,5.211927
2013-12-11,5.0807533
2013-12-12,4.956753
2013-12-13,4.843001
2013-12-14,4.7886868
2013-12-15,4.7917614
2013-12-16,4.792786
2013-12-17,4.796885
2013-12-18,4.7979097
2013-12-19,4.799959
2013-12-20,4.803034
2013-12-21,4.803034
2013-12-22,4.8061085
2013-12-23,4.8061085
2013-12-24,4.808158
2013-12-25,4.8102074
2013-12-26,4.8112326
2013-12-27,4.813282
2013-12-28,4.737447
2013-12-29,4.5909014
2013-12-30,4.4556284
2013-12-31,4.3265047
2014-01-01,4.2076283
2014-01-02,4.094901
2014-01-03,3.989347
2014-01-04,3.889942
2014-01-05,3.7956607
2014-01-06,3.709578
2014-01-07,3.6286192
2014-01-08,3.5517595
2014-01-09,3.4789991
2014-01-10,3.4134123
2014-01-11,3.351925
2014-01-12,3.2924867
2014-01-13,3.2391973
2014-01-14,3.1879578
2014-01-15,3.1397922
2014-01-16,3.095726
2014-01-17,3.0537095
2014-01-18,3.0157921
2014-01-19,2.9799242
2014-01-20,2.947131
2014-01-21,2.9153624
2014-01-22,2.885643
2014-01-23,2.8589983
2014-01-24,2.8344035
2014-01-25,2.8477259
2014-01-26,2.8958912
2014-01-27,2.9399571
2014-01-28,2.980949
2014-01-29,3.0198913
2014-01-30,3.055759
2014-01-31,3.0885525
2014-02-01,3.1203213
2014-02-02,3.1490154
2014-02-03,3.1766849
2014-02-04,3.2012799
2014-02-05,3.2248502
2014-02-06,3.2443213
2014-02-07,3.265842
2014-02-08,3.2002552
2014-02-09,3.055759
2014-02-10,2.9215112
2014-02-11,2.7944365
2014-02-12,2.6755602
2014-02-13,2.5648823
2014-02-14,2.4603534
2014-02-15,2.362998
2014-02-16,2.2697415
2014-02-17,2.1836588
2014-02-18,2.1047497
2014-02-19,2.0299397
2014-02-20,1.9602537
2014-02-21,1.8946668
2014-02-22,1.8598238
2014-02-23,1.8516254
2014-02-24,1.8444519
2014-02-25,1.8383031
2014-02-26,1.8331791
2014-02-27,1.8270303
2014-02-28,1.8219063
2014-03-01,1.818832
2014-03-02,1.8137081
2014-03-03,1.808584
2014-03-04,1.8055097
2014-03-05,1.8014104
2014-03-06,1.798336
2014-03-07,1.7952617
2014-03-08,1.8055097
2014-03-09,1.8270303
2014-03-10,1.848551
2014-03-11,1.8659725
2014-03-12,1.8844188
2014-03-13,1.9008155
2014-03-14,1.9161875
2014-03-15,1.9305346
2014-03-16,1.943857
2014-03-17,1.9571793
2014-03-18,1.9694768
2014-03-19,1.9786999
