Date,Scaled_BetaHL_Pred
2014-07-28,15.345552
2014-07-29,15.345552
2014-07-30,15.951092
2014-07-31,15.951092
2014-08-01,15.951092
2014-08-02,15.951092
2014-08-03,15.951092
2014-08-04,15.951092
2014-08-05,15.951092
2014-08-06,15.951092
2014-08-07,15.345552
2014-08-08,15.345552
2014-08-09,14.740012
2014-08-10,14.740012
2014-08-11,14.740012
2014-08-12,14.740012
2014-08-13,13.528932
2014-08-14,13.528932
2014-08-15,12.923392
2014-08-16,12.923392
2014-08-17,12.923392
2014-08-18,12.923392
2014-08-19,11.712313
2014-08-20,11.712313
2014-08-21,11.712313
2014-08-22,11.712313
2014-08-23,11.712313
2014-08-24,11.712313
2014-08-25,11.712313
2014-08-26,11.712313
2014-08-27,11.712313
2014-08-28,11.712313
2014-08-29,12.923392
2014-08-30,12.923392
2014-08-31,12.923392
2014-09-01,12.923392
2014-09-02,12.923392
2014-09-03,11.712313
2014-09-04,11.106773
2014-09-05,11.106773
2014-09-06,10.501234
2014-09-07,10.501234
2014-09-08,9.290154
2014-09-09,9.290154
2014-09-10,8.684614
2014-09-11,8.684614
2014-09-12,8.684614
2014-09-13,7.4735346
2014-09-14,7.4735346
2014-09-15,6.8679953
2014-09-16,6.8679953
2014-09-17,6.8679953
2014-09-18,6.8679953
2014-09-19,5.6569157
2014-09-20,5.6569157
2014-09-21,5.6569157
2014-09-22,5.6569157
2014-09-23,5.6569157
2014-09-24,5.6569157
2014-09-25,5.6569157
2014-09-26,5.6569157
2014-09-27,5.6569157
2014-09-28,5.6569157
2014-09-29,5.6569157
2014-09-30,5.6569157
2014-10-01,5.6569157
2014-10-02,5.6569157
2014-10-03,5.6569157
2014-10-04,5.6569157
2014-10-05,5.6569157
2014-10-06,5.6569157
2014-10-07,5.6569157
2014-10-08,5.6569157
2014-10-09,5.6569157
2014-10-10,5.6569157
2014-10-11,5.6569157
2014-10-12,5.6569157
2014-10-13,5.6569157
2014-10-14,5.6569157
2014-10-15,6.8679953
2014-10-16,6.8679953
2014-10-17,6.8679953
2014-10-18,6.8679953
2014-10-19,6.8679953
2014-10-20,6.8679953
2014-10-21,6.8679953
2014-10-22,6.8679953
2014-10-23,6.8679953
2014-10-24,6.8679953
2014-10-25,6.8679953
2014-10-26,6.8679953
2014-10-27,6.8679953
2014-10-28,6.8679953
2014-10-29,6.8679953
2014-10-30,6.8679953
2014-10-31,6.8679953
2014-11-01,6.8679953
2014-11-02,5.6569157
2014-11-03,5.6569157
2014-11-04,5.6569157
2014-11-05,5.6569157
2014-11-06,5.6569157
2014-11-07,5.6569157
2014-11-08,5.6569157
2014-11-09,5.6569157
2014-11-10,5.051376
2014-11-11,5.051376
2014-11-12,5.051376
2014-11-13,5.051376
2014-11-14,5.051376
2014-11-15,5.051376
2014-11-16,5.051376
2014-11-17,5.051376
2014-11-18,5.051376
2014-11-19,5.051376
2014-11-20,5.051376
2014-11-21,5.051376
2014-11-22,5.051376
2014-11-23,5.051376
2014-11-24,5.051376
2014-11-25,5.051376
2014-11-26,5.051376
2014-11-27,5.051376
2014-11-28,5.051376
2014-11-29,5.051376
